Source,Target,Weight,Canto,Book
lakshman,sugriva,2,Canto III. Hanumán's Speech.,BOOK IV.
yajush,saman,1,Canto III. Hanumán's Speech.,BOOK IV.
rama,lakshman,1,Canto III. Hanumán's Speech.,BOOK IV.
rama,sugriva,1,Canto III. Hanumán's Speech.,BOOK IV.
rama,sugriva,4,Canto IV. Lakshman's Reply.,BOOK IV.
pampa,lakshman,1,Canto IV. Lakshman's Reply.,BOOK IV.
lakshman,raghu,2,Canto IV. Lakshman's Reply.,BOOK IV.
raghu,dasaratha,5,Canto IV. Lakshman's Reply.,BOOK IV.
diti,sugriva,2,Canto IV. Lakshman's Reply.,BOOK IV.
rishyamuka,malaya,1,Canto V. The League.,BOOK IV.
lakshman,rama,2,Canto V. The League.,BOOK IV.
rama,dasaratha,4,Canto V. The League.,BOOK IV.
dasaratha,ikshvaku,1,Canto V. The League.,BOOK IV.
sugriva,raghu,5,Canto V. The League.,BOOK IV.
raghu,hanuman,5,Canto V. The League.,BOOK IV.
rama,hanuman,4,Canto VI. The Tokens.,BOOK IV.
hanuman,lakshman,1,Canto VI. The Tokens.,BOOK IV.
lakshman,janak,2,Canto VI. The Tokens.,BOOK IV.
sugriva,raghu,4,Canto VIII. Ráma's Promise.,BOOK IV.
lakshman,indra,1,Canto VIII. Ráma's Promise.,BOOK IV.
rama,hanuman,3,Canto VIII. Ráma's Promise.,BOOK IV.
rishyamuka,bali,1,Canto VIII. Ráma's Promise.,BOOK IV.
skanda,indra,1,Canto VIII. Ráma's Promise.,BOOK IV.
indra,bali,2,Canto XI. Dundubhi.,BOOK IV.
sugriva,lakshman,4,Canto XI. Dundubhi.,BOOK IV.
indra,bali,1,Canto XII. The Palm Trees.,BOOK IV.
sugriva,rama,6,Canto XII. The Palm Trees.,BOOK IV.
sugriva,lakshman,6,Canto XII. The Palm Trees.,BOOK IV.
rama,lakshman,5,Canto XII. The Palm Trees.,BOOK IV.
mercury,rama,1,Canto XII. The Palm Trees.,BOOK IV.
rishyamuka,bali,1,Canto XII. The Palm Trees.,BOOK IV.
rama,kishkindha,3,Canto XIII. The Return To Kishkindhá.,BOOK IV.
rama,bali,3,Canto XIII. The Return To Kishkindhá.,BOOK IV.
kishkindha,bali,2,Canto XIII. The Return To Kishkindhá.,BOOK IV.
sugriva,lakshman,5,Canto XIII. The Return To Kishkindhá.,BOOK IV.
sugriva,nala,5,Canto XIII. The Return To Kishkindhá.,BOOK IV.
sugriva,nila,5,Canto XIII. The Return To Kishkindhá.,BOOK IV.
sugriva,hanuman,5,Canto XIII. The Return To Kishkindhá.,BOOK IV.
lakshman,nala,1,Canto XIII. The Return To Kishkindhá.,BOOK IV.
lakshman,nila,1,Canto XIII. The Return To Kishkindhá.,BOOK IV.
lakshman,hanuman,1,Canto XIII. The Return To Kishkindhá.,BOOK IV.
nala,nila,1,Canto XIII. The Return To Kishkindhá.,BOOK IV.
nala,hanuman,1,Canto XIII. The Return To Kishkindhá.,BOOK IV.
nila,hanuman,1,Canto XIII. The Return To Kishkindhá.,BOOK IV.
rama,bali,2,Canto XIV. The Challenge.,BOOK IV.
raghu,lakshman,1,Canto XIV. The Challenge.,BOOK IV.
rama,lakshman,3,Canto XV. Tárá.,BOOK IV.
rama,sugriva,3,Canto XV. Tárá.,BOOK IV.
lakshman,sugriva,1,Canto XV. Tárá.,BOOK IV.
raghu,indra,1,Canto XV. Tárá.,BOOK IV.
rama,sugriva,2,Canto XVI. The Fall Of Báli.,BOOK IV.
indra,bali,4,Canto XVI. The Fall Of Báli.,BOOK IV.
rama,brahma,4,Canto XVII. Báli's Speech.,BOOK IV.
rama,lakshman,3,Canto XVII. Báli's Speech.,BOOK IV.
brahma,lakshman,1,Canto XVII. Báli's Speech.,BOOK IV.
brahma,mahendra,1,Canto XVII. Báli's Speech.,BOOK IV.
lakshman,mahendra,2,Canto XVII. Báli's Speech.,BOOK IV.
tara,sugriva,2,Canto XVII. Báli's Speech.,BOOK IV.
rama,bali,3,Canto XVIII. Ráma's Reply.,BOOK IV.
sugriva,lakshman,5,Canto XVIII. Ráma's Reply.,BOOK IV.
raghu,rama,1,Canto XVIII. Ráma's Reply.,BOOK IV.
angad,sugriva,2,Canto XVIII. Ráma's Reply.,BOOK IV.
tara,rama,4,Canto XIX. Tárá's Grief.,BOOK IV.
bali,angad,3,Canto XIX. Tárá's Grief.,BOOK IV.
sugriva,lakshman,1,Canto XIX. Tárá's Grief.,BOOK IV.
rama,sugriva,2,Canto XX. Tárá's Lament.,BOOK IV.
tara,angad,2,Canto XX. Tárá's Lament.,BOOK IV.
bali,sugriva,5,Canto XXII. Báli Dead.,BOOK IV.
bali,tara,2,Canto XXIII. Tárá's Lament.,BOOK IV.
yama,bali,1,Canto XXIII. Tárá's Lament.,BOOK IV.
rama,sugriva,4,Canto XXV. Ráma's Speech.,BOOK IV.
sugriva,tara,6,Canto XXV. Ráma's Speech.,BOOK IV.
tara,bali,6,Canto XXV. Ráma's Speech.,BOOK IV.
lakshman,bali,1,Canto XXV. Ráma's Speech.,BOOK IV.
lakshman,sugriva,1,Canto XXV. Ráma's Speech.,BOOK IV.
raghu,brahma,3,Canto XXVI. The Coronation.,BOOK IV.
brahma,hanuman,1,Canto XXVI. The Coronation.,BOOK IV.
sugriva,raghu,2,Canto XXVII. Ráma On The Hill.,BOOK IV.
sugriva,prasravan,2,Canto XXVII. Ráma On The Hill.,BOOK IV.
raghu,prasravan,4,Canto XXVII. Ráma On The Hill.,BOOK IV.
ruma,tara,1,Canto XXIX. Hanumán's Counsel.,BOOK IV.
tara,indra,1,Canto XXIX. Hanumán's Counsel.,BOOK IV.
raghu,sita,1,Canto XXIX. Hanumán's Counsel.,BOOK IV.
sugriva,janak,3,Canto XXX. Ráma's Lament.,BOOK IV.
indra,thousand-eyed,2,Canto XXX. Ráma's Lament.,BOOK IV.
indra,lakshman,2,Canto XXX. Ráma's Lament.,BOOK IV.
thousand-eyed,lakshman,1,Canto XXX. Ráma's Lament.,BOOK IV.
rama,lakshman,6,Canto XXXI. The Envoy.,BOOK IV.
mandar,lakshman,1,Canto XXXI. The Envoy.,BOOK IV.
prabhava,raghu,1,Canto XXXI. The Envoy.,BOOK IV.
rama,hanuman,3,Canto XXXII. Hanumán's Counsel.,BOOK IV.
bali,indra,1,Canto XXXII. Hanumán's Counsel.,BOOK IV.
bali,rama,1,Canto XXXII. Hanumán's Counsel.,BOOK IV.
indra,rama,1,Canto XXXII. Hanumán's Counsel.,BOOK IV.
lakshman,sugriva,6,Canto XXXIII. Lakshman's Entry.,BOOK IV.
kailasa,mahendra,1,Canto XXXIII. Lakshman's Entry.,BOOK IV.
rama,sugriva,3,Canto XXXIII. Lakshman's Entry.,BOOK IV.
tara,lakshman,2,Canto XXXIII. Lakshman's Entry.,BOOK IV.
ruma,sugriva,1,Canto XXXIV. Lakshman's Speech.,BOOK IV.
bali,yama,1,Canto XXXIV. Lakshman's Speech.,BOOK IV.
sugriva,rama,5,Canto XXXV. Tárá's Speech.,BOOK IV.
ruma,visvamitra,2,Canto XXXV. Tárá's Speech.,BOOK IV.
lanka,sugriva,1,Canto XXXV. Tárá's Speech.,BOOK IV.
lakshman,tara,2,Canto XXXVI. Sugríva's Speech.,BOOK IV.
tara,sugriva,1,Canto XXXVI. Sugríva's Speech.,BOOK IV.
ravan,sita,2,Canto XXXVI. Sugríva's Speech.,BOOK IV.
mahendra,mandar,1,Canto XXXVII. The Gathering.,BOOK IV.
mahasaila,dhumra,1,Canto XXXVII. The Gathering.,BOOK IV.
mahasaila,meru,1,Canto XXXVII. The Gathering.,BOOK IV.
dhumra,meru,1,Canto XXXVII. The Gathering.,BOOK IV.
meru,maharun,1,Canto XXXVII. The Gathering.,BOOK IV.
vishnu,rama,1,Canto XXXVII. The Gathering.,BOOK IV.
anjan,rama,1,Canto XXXVII. The Gathering.,BOOK IV.
kailasa,himalaya,1,Canto XXXVII. The Gathering.,BOOK IV.
kishkindha,sugriva,1,Canto XXXVII. The Gathering.,BOOK IV.
sugriva,raghu,8,Canto XXXVIII. Sugríva's Departure.,BOOK IV.
sugriva,lakshman,8,Canto XXXVIII. Sugríva's Departure.,BOOK IV.
raghu,lakshman,3,Canto XXXVIII. Sugríva's Departure.,BOOK IV.
lakshman,kishkindha,3,Canto XXXVIII. Sugríva's Departure.,BOOK IV.
kishkindha,sugriva,1,Canto XXXVIII. Sugríva's Departure.,BOOK IV.
sumitra,lakshman,1,Canto XXXVIII. Sugríva's Departure.,BOOK IV.
mahendra,meru,1,Canto XXXVIII. Sugríva's Departure.,BOOK IV.
mahendra,vindhya,1,Canto XXXVIII. Sugríva's Departure.,BOOK IV.
meru,vindhya,1,Canto XXXVIII. Sugríva's Departure.,BOOK IV.
sachi,puloma,1,Canto XXXIX. The Vánar Host.,BOOK IV.
sachi,indra,1,Canto XXXIX. The Vánar Host.,BOOK IV.
puloma,indra,1,Canto XXXIX. The Vánar Host.,BOOK IV.
satabali,tara,1,Canto XXXIX. The Vánar Host.,BOOK IV.
tara,ruma,1,Canto XXXIX. The Vánar Host.,BOOK IV.
gavaya,darimukha,1,Canto XXXIX. The Vánar Host.,BOOK IV.
darimukha,dwivid,1,Canto XXXIX. The Vánar Host.,BOOK IV.
dwivid,asvin,1,Canto XXXIX. The Vánar Host.,BOOK IV.
raghu,indra,1,Canto XL. The Army Of The East.,BOOK IV.
ravan,sita,4,Canto XL. The Army Of The East.,BOOK IV.
mandar,yavadwipa,1,Canto XL. The Army Of The East.,BOOK IV.
vishnu,meru,1,Canto XL. The Army Of The East.,BOOK IV.
nila,jambavan,1,Canto XLI. The Army Of The South.,BOOK IV.
jambavan,angad,1,Canto XLI. The Army Of The South.,BOOK IV.
sushen,sugriva,2,Canto XLII. The Army Of The West.,BOOK IV.
asta,ravan,2,Canto XLII. The Army Of The West.,BOOK IV.
janak,soma,1,Canto XLIII. The Army Of The North.,BOOK IV.
soma,kala,1,Canto XLIII. The Army Of The North.,BOOK IV.
rama,hanuman,1,Canto XLIV. The Ring.,BOOK IV.
wind-god,angad,1,Canto XLV. The Departure.,BOOK IV.
wind-god,tara,1,Canto XLV. The Departure.,BOOK IV.
wind-god,vinata,1,Canto XLV. The Departure.,BOOK IV.
angad,tara,1,Canto XLV. The Departure.,BOOK IV.
angad,vinata,1,Canto XLV. The Departure.,BOOK IV.
tara,vinata,1,Canto XLV. The Departure.,BOOK IV.
tara,sushen,1,Canto XLV. The Departure.,BOOK IV.
vinata,sushen,1,Canto XLV. The Departure.,BOOK IV.
ravan,rama,1,Canto XLV. The Departure.,BOOK IV.
sugriva,bali,1,Canto XLVI. Sugríva's Tale.,BOOK IV.
sugriva,mayavi,1,Canto XLVI. Sugríva's Tale.,BOOK IV.
sugriva,malaya,1,Canto XLVI. Sugríva's Tale.,BOOK IV.
bali,mayavi,5,Canto XLVI. Sugríva's Tale.,BOOK IV.
bali,malaya,5,Canto XLVI. Sugríva's Tale.,BOOK IV.
mayavi,malaya,1,Canto XLVI. Sugríva's Tale.,BOOK IV.
meru,bali,1,Canto XLVI. Sugríva's Tale.,BOOK IV.
rishyamuka,bali,1,Canto XLVI. Sugríva's Tale.,BOOK IV.
sita,sugriva,1,Canto XLVII. The Return.,BOOK IV.
prasravan,sugriva,1,Canto XLVII. The Return.,BOOK IV.
vinata,satabali,1,Canto XLVII. The Return.,BOOK IV.
satabali,sugriva,1,Canto XLVII. The Return.,BOOK IV.
sushen,sugriva,1,Canto XLVII. The Return.,BOOK IV.
hanuman,vindhya,1,Canto XLVIII. The Asur's Death.,BOOK IV.
sugriva,rama,1,Canto XLIX. Angad's Speech.,BOOK IV.
angad,tara,1,Canto L. The Enchanted Cave.,BOOK IV.
angad,hanuman,1,Canto L. The Enchanted Cave.,BOOK IV.
tara,hanuman,1,Canto L. The Enchanted Cave.,BOOK IV.
indra,brahma,1,Canto LI. Svayamprabhá.,BOOK IV.
ravan,sugriva,1,Canto LII. The Exit.,BOOK IV.
vindhya,prasravan,1,Canto LII. The Exit.,BOOK IV.
bali,raghu,1,Canto LIII. Angad's Counsel.,BOOK IV.
rama,sita,2,Canto LIII. Angad's Counsel.,BOOK IV.
tara,indra,1,Canto LIV. Hanumán's Speech.,BOOK IV.
lakshman,indra,2,Canto LIV. Hanumán's Speech.,BOOK IV.
rama,lakshman,1,Canto LV. Angad's Reply.,BOOK IV.
raghu,ruma,1,Canto LV. Angad's Reply.,BOOK IV.
ruma,tara,1,Canto LV. Angad's Reply.,BOOK IV.
tara,angad,1,Canto LV. Angad's Reply.,BOOK IV.
angad,hanuman,1,Canto LVI. Sampáti.,BOOK IV.
hanuman,sita,1,Canto LVI. Sampáti.,BOOK IV.
sita,raghu,1,Canto LVI. Sampáti.,BOOK IV.
sugriva,rama,1,Canto LVI. Sampáti.,BOOK IV.
lakshman,jatayus,1,Canto LVI. Sampáti.,BOOK IV.
lakshman,bali,1,Canto LVI. Sampáti.,BOOK IV.
jatayus,bali,3,Canto LVI. Sampáti.,BOOK IV.
jatayus,rama,3,Canto LVI. Sampáti.,BOOK IV.
bali,rama,1,Canto LVI. Sampáti.,BOOK IV.
bali,sugriva,1,Canto LVII. Angad's Speech.,BOOK IV.
sugriva,dasaratha,4,Canto LVII. Angad's Speech.,BOOK IV.
rama,dasaratha,7,Canto LVII. Angad's Speech.,BOOK IV.
rama,ravan,7,Canto LVII. Angad's Speech.,BOOK IV.
sampati,angad,2,Canto LVIII. Tidings Of Sítá.,BOOK IV.
rama,vishnu,2,Canto LVIII. Tidings Of Sítá.,BOOK IV.
rama,asurs,3,Canto LVIII. Tidings Of Sítá.,BOOK IV.
vishnu,asurs,1,Canto LVIII. Tidings Of Sítá.,BOOK IV.
lakshman,sampati,1,Canto LIX. Sampáti's Story.,BOOK IV.
meru,vindhya,1,Canto LXI. Sampáti's Story.,BOOK IV.
ikshvaku,rama,2,Canto LXII. Sampáti's Story.,BOOK IV.
rama,lakshman,2,Canto LXII. Sampáti's Story.,BOOK IV.
indra,rama,1,Canto LXII. Sampáti's Story.,BOOK IV.
indra,angad,1,Canto LXIV. The Sea.,BOOK IV.
angad,jambavan,2,Canto LXV. The Council.,BOOK IV.
lanka,jambavan,1,Canto LXV. The Council.,BOOK IV.
rama,arishtanemi,1,Canto LXVI. Hanumán.,BOOK IV.
brahma,wind-god,1,Canto LXVI. Hanumán.,BOOK IV.
lanka,jambavan,1,Canto LXVII. Hanumán's Speech.,BOOK IV.
wind-god,mahendra,1,Canto LXVII. Hanumán's Speech.,BOOK IV.
rama,ravan,7,Canto I. Hanumán's Leap.,BOOK V.
gandharvas,raghu,1,Canto I. Hanumán's Leap.,BOOK V.
raghu,rama,2,Canto I. Hanumán's Leap.,BOOK V.
hanuman,wind-god,2,Canto I. Hanumán's Leap.,BOOK V.
brahma,hanuman,3,Canto I. Hanumán's Leap.,BOOK V.
brahma,rama,3,Canto I. Hanumán's Leap.,BOOK V.
dandak,ravan,1,Canto I. Hanumán's Leap.,BOOK V.
dandak,sita,1,Canto I. Hanumán's Leap.,BOOK V.
dandak,rama,2,Canto I. Hanumán's Leap.,BOOK V.
sita,rama,4,Canto I. Hanumán's Leap.,BOOK V.
dasaratha,sita,1,Canto I. Hanumán's Leap.,BOOK V.
daksha,brahma,1,Canto I. Hanumán's Leap.,BOOK V.
garud,gandharva,1,Canto I. Hanumán's Leap.,BOOK V.
gandharva,indra,1,Canto I. Hanumán's Leap.,BOOK V.
lamba,lanka,1,Canto I. Hanumán's Leap.,BOOK V.
indra,airavat,1,Canto X. Rávan Asleep.,BOOK V.
indra,raghu,1,Canto XI. The Banquet Hall.,BOOK V.
ravan,rama,1,Canto XII. The Search Renewed.,BOOK V.
angad,jambavan,1,Canto XII. The Search Renewed.,BOOK V.
lakshman,bharat,1,Canto XIII. Despair And Hope.,BOOK V.
bharat,satrughna,1,Canto XIII. Despair And Hope.,BOOK V.
sita,rama,1,Canto XVI. Hanumán's Lament.,BOOK V.
sita,lakshman,1,Canto XVI. Hanumán's Lament.,BOOK V.
rama,lakshman,3,Canto XVI. Hanumán's Lament.,BOOK V.
ganga,bali,1,Canto XVI. Hanumán's Lament.,BOOK V.
ganga,viradha,1,Canto XVI. Hanumán's Lament.,BOOK V.
bali,viradha,1,Canto XVI. Hanumán's Lament.,BOOK V.
bali,janasthan,1,Canto XVI. Hanumán's Lament.,BOOK V.
viradha,janasthan,1,Canto XVI. Hanumán's Lament.,BOOK V.
viradha,ikshvaku,1,Canto XVI. Hanumán's Lament.,BOOK V.
janasthan,ikshvaku,1,Canto XVI. Hanumán's Lament.,BOOK V.
mithila,dasaratha,1,Canto XVI. Hanumán's Lament.,BOOK V.
asoka,indra,1,Canto XVIII. Rávan.,BOOK V.
dasaratha,sita,1,Canto XXII. Rávan's Threat.,BOOK V.
pulastya,brahma,3,Canto XXIII. The Demons' Threats.,BOOK V.
brahma,visravas,1,Canto XXIII. The Demons' Threats.,BOOK V.
visravas,pulastya,1,Canto XXIII. The Demons' Threats.,BOOK V.
ikshvaku,sita,1,Canto XXIV. Sítá's Reply.,BOOK V.
raghu,ravan,1,Canto XXIV. Sítá's Reply.,BOOK V.
rama,ravan,2,Canto XXVI. Sítá's Lament.,BOOK V.
ravan,lakshman,2,Canto XXVII. Trijatá's Dream.,BOOK V.
rama,raghu,3,Canto XXX. Hanumán's Deliberation.,BOOK V.
janak,dasaratha,2,Canto XXXI. Hanumán's Speech.,BOOK V.
dasaratha,ikshvaku,1,Canto XXXI. Hanumán's Speech.,BOOK V.
bali,sugriva,2,Canto XXXI. Hanumán's Speech.,BOOK V.
sugriva,sampati,1,Canto XXXI. Hanumán's Speech.,BOOK V.
janak,rama,2,Canto XXXIII. The Colloquy.,BOOK V.
rama,sita,4,Canto XXXIII. The Colloquy.,BOOK V.
sita,dasaratha,1,Canto XXXIII. The Colloquy.,BOOK V.
sita,ikshvaku,1,Canto XXXIII. The Colloquy.,BOOK V.
dasaratha,ikshvaku,1,Canto XXXIII. The Colloquy.,BOOK V.
dasaratha,rama,1,Canto XXXIII. The Colloquy.,BOOK V.
ikshvaku,rama,1,Canto XXXIII. The Colloquy.,BOOK V.
ikshvaku,dandak,1,Canto XXXIII. The Colloquy.,BOOK V.
dandak,sumitra,1,Canto XXXIII. The Colloquy.,BOOK V.
dandak,ravan,1,Canto XXXIII. The Colloquy.,BOOK V.
sumitra,ravan,1,Canto XXXIII. The Colloquy.,BOOK V.
lanka,rama,1,Canto XXXIII. The Colloquy.,BOOK V.
ravan,rama,1,Canto XXXIV. Hanumán's Speech.,BOOK V.
lakshman,sugriva,2,Canto XXXIV. Hanumán's Speech.,BOOK V.
raghu,rama,1,Canto XXXV. Hanumán's Speech.,BOOK V.
bali,sugriva,1,Canto XXXV. Hanumán's Speech.,BOOK V.
lakshman,rama,1,Canto XXXVI. Ráma's Ring.,BOOK V.
bharat,sugriva,1,Canto XXXVI. Ráma's Ring.,BOOK V.
meru,mandar,1,Canto XXXVI. Ráma's Ring.,BOOK V.
prasravan,raghu,1,Canto XXXVII. Sítá's Speech.,BOOK V.
mandar,meru,1,Canto XXXVII. Sítá's Speech.,BOOK V.
rama,chitrakuta,3,Canto XXXVIII. Sítá's Gem.,BOOK V.
sita,hanuman,2,Canto XXXVIII. Sítá's Gem.,BOOK V.
sita,rama,1,Canto XXXVIII. Sítá's Gem.,BOOK V.
hanuman,rama,2,Canto XXXVIII. Sítá's Gem.,BOOK V.
indra,kuvera,2,Canto XLII. The Giants Roused.,BOOK V.
indra,rama,2,Canto XLII. The Giants Roused.,BOOK V.
kuvera,rama,1,Canto XLII. The Giants Roused.,BOOK V.
dasaratha,rama,1,Canto XLII. The Giants Roused.,BOOK V.
kosal,hanuman,1,Canto XLII. The Giants Roused.,BOOK V.
kosal,wind-god,1,Canto XLII. The Giants Roused.,BOOK V.
wind-god,ravan,1,Canto XLII. The Giants Roused.,BOOK V.
sugriva,lanka,1,Canto XLIII. The Ruin Of The Temple.,BOOK V.
lanka,ravan,1,Canto XLIII. The Ruin Of The Temple.,BOOK V.
ravan,raghu,1,Canto XLIII. The Ruin Of The Temple.,BOOK V.
prahasta,ravan,2,Canto XLIV. Jambumáli's Death.,BOOK V.
ravan,indra,2,Canto XLIV. Jambumáli's Death.,BOOK V.
bali,sugriva,1,Canto XLVI. The Captains.,BOOK V.
yupaksha,virupaksha,1,Canto XLVI. The Captains.,BOOK V.
hanuman,aksha,1,Canto XLVII. The Death Of Aksha.,BOOK V.
asurs,jambumali,1,Canto XLVIII. Hanumán Captured.,BOOK V.
indra,lanka,2,Canto L. Prahasta's Questions.,BOOK V.
kuvera,vishnu,1,Canto L. Prahasta's Questions.,BOOK V.
lakshman,rama,1,Canto LI. Hanumán's Reply.,BOOK V.
lanka,raghu,2,Canto LI. Hanumán's Reply.,BOOK V.
ravan,lanka,1,Canto LI. Hanumán's Reply.,BOOK V.
ravan,vibhishan,1,Canto LII. Vibhishan's Speech.,BOOK V.
rama,raghu,1,Canto LV. Fear For Sítá.,BOOK V.
hanuman,wind-god,1,Canto LV. Fear For Sítá.,BOOK V.
hanuman,lanka,1,Canto LV. Fear For Sítá.,BOOK V.
wind-god,lanka,1,Canto LV. Fear For Sítá.,BOOK V.
jambavan,wind-god,2,Canto LVII. Hanumán's Return.,BOOK V.
hanuman,jambavan,1,Canto LVII. Hanumán's Return.,BOOK V.
hanuman,angad,1,Canto LVII. Hanumán's Return.,BOOK V.
dadhimukh,sugriva,4,Canto LVIII. The Feast Of Honey.,BOOK V.
dadhimukh,angad,4,Canto LVIII. The Feast Of Honey.,BOOK V.
sugriva,angad,3,Canto LVIII. The Feast Of Honey.,BOOK V.
prasravan,raghu,1,Canto LXV. The Tidings.,BOOK V.
raghu,angad,1,Canto LXV. The Tidings.,BOOK V.
angad,hanuman,1,Canto LXV. The Tidings.,BOOK V.
hanuman,rama,1,Canto LXV. The Tidings.,BOOK V.
rama,sita,2,Canto LXV. The Tidings.,BOOK V.
sita,janak,2,Canto LXVI. Ráma's Speech.,BOOK V.
raghu,hanuman,2,Canto I. Ráma's Speech.,BOOK VI.
ravan,wind-god,1,Canto I. Ráma's Speech.,BOOK VI.
wind-god,lakshman,1,Canto I. Ráma's Speech.,BOOK VI.
wind-god,raghu,1,Canto I. Ráma's Speech.,BOOK VI.
lakshman,raghu,1,Canto I. Ráma's Speech.,BOOK VI.
dwivid,panas,1,Canto III. Lanká.,BOOK VI.
dwivid,nila,1,Canto III. Lanká.,BOOK VI.
dwivid,nala,1,Canto III. Lanká.,BOOK VI.
dwivid,jambavan,1,Canto III. Lanká.,BOOK VI.
panas,nila,1,Canto III. Lanká.,BOOK VI.
panas,nala,1,Canto III. Lanká.,BOOK VI.
panas,jambavan,1,Canto III. Lanká.,BOOK VI.
nila,nala,1,Canto III. Lanká.,BOOK VI.
nila,jambavan,1,Canto III. Lanká.,BOOK VI.
nala,jambavan,1,Canto III. Lanká.,BOOK VI.
nala,lanka,1,Canto III. Lanká.,BOOK VI.
jambavan,lanka,1,Canto III. Lanká.,BOOK VI.
hanuman,angad,1,Canto IV. The March.,BOOK VI.
angad,lakshman,2,Canto IV. The March.,BOOK VI.
angad,sushen,2,Canto IV. The March.,BOOK VI.
lakshman,sushen,2,Canto IV. The March.,BOOK VI.
sushen,vegadarsi,1,Canto IV. The March.,BOOK VI.
sushen,jambavan,1,Canto IV. The March.,BOOK VI.
vegadarsi,jambavan,1,Canto IV. The March.,BOOK VI.
rama,sugriva,4,Canto IV. The March.,BOOK VI.
mahendra,rama,1,Canto IV. The March.,BOOK VI.
dasaratha,malaya,2,Canto IV. The March.,BOOK VI.
dasaratha,sahya,2,Canto IV. The March.,BOOK VI.
malaya,sahya,1,Canto IV. The March.,BOOK VI.
nila,mainda,1,Canto V. Ráma's Lament.,BOOK VI.
nila,dwivid,1,Canto V. Ráma's Lament.,BOOK VI.
mainda,dwivid,1,Canto V. Ráma's Lament.,BOOK VI.
mainda,rama,1,Canto V. Ráma's Lament.,BOOK VI.
mainda,lakshman,1,Canto V. Ráma's Lament.,BOOK VI.
dwivid,rama,1,Canto V. Ráma's Lament.,BOOK VI.
dwivid,lakshman,1,Canto V. Ráma's Lament.,BOOK VI.
rama,lakshman,1,Canto V. Ráma's Lament.,BOOK VI.
hanuman,wind-god,1,Canto VI. Rávan's Speech.,BOOK VI.
kailasa,yaksha,1,Canto VII. Rávan Encouraged.,BOOK VI.
kailasa,siva,1,Canto VII. Rávan Encouraged.,BOOK VI.
yaksha,siva,1,Canto VII. Rávan Encouraged.,BOOK VI.
kuvera,maya,1,Canto VII. Rávan Encouraged.,BOOK VI.
maya,danav,1,Canto VII. Rávan Encouraged.,BOOK VI.
danav,sankha,1,Canto VII. Rávan Encouraged.,BOOK VI.
vajradanshtra,hanuman,1,Canto VIII. Prahasta's Speech.,BOOK VI.
raghu,bharat,3,Canto VIII. Prahasta's Speech.,BOOK VI.
nikumbha,raghu,1,Canto VIII. Prahasta's Speech.,BOOK VI.
sugriva,raghu,1,Canto IX. Vibhishan's Counsel.,BOOK VI.
sugriva,hanuman,1,Canto IX. Vibhishan's Counsel.,BOOK VI.
raghu,hanuman,3,Canto IX. Vibhishan's Counsel.,BOOK VI.
hanuman,vibhishan,2,Canto IX. Vibhishan's Counsel.,BOOK VI.
rama,raghu,2,Canto IX. Vibhishan's Counsel.,BOOK VI.
lanka,janak,1,Canto IX. Vibhishan's Counsel.,BOOK VI.
ravan,rama,1,Canto X. Vibhishan's Counsel.,BOOK VI.
rama,videha,4,Canto XII. Rávan's Speech.,BOOK VI.
sugriva,dasaratha,1,Canto XII. Rávan's Speech.,BOOK VI.
dasaratha,sita,1,Canto XII. Rávan's Speech.,BOOK VI.
videhan,sita,1,Canto XIII. Rávan's Speech.,BOOK VI.
kumbhakarna,indrajit,1,Canto XIII. Rávan's Speech.,BOOK VI.
vibhishan,sita,2,Canto XIV. Vibhishan's Speech.,BOOK VI.
kumbhakarna,rama,1,Canto XIV. Vibhishan's Speech.,BOOK VI.
indra,yama,1,Canto XIV. Vibhishan's Speech.,BOOK VI.
raghu,vibhishan,5,Canto XVII. Vibhishan's Flight.,BOOK VI.
meru,indra,1,Canto XVII. Vibhishan's Flight.,BOOK VI.
indra,sugriva,1,Canto XVII. Vibhishan's Flight.,BOOK VI.
janasthan,janak,1,Canto XVII. Vibhishan's Flight.,BOOK VI.
ravan,raghu,3,Canto XVII. Vibhishan's Flight.,BOOK VI.
rama,hanuman,2,Canto XVII. Vibhishan's Flight.,BOOK VI.
hanuman,sugriva,2,Canto XVII. Vibhishan's Flight.,BOOK VI.
bali,sugriva,1,Canto XVII. Vibhishan's Flight.,BOOK VI.
ravan,rama,1,Canto XVIII. Ráma's Speech.,BOOK VI.
ravan,vibhishan,1,Canto XVIII. Ráma's Speech.,BOOK VI.
raghu,vibhishan,3,Canto XIX. Vibhishan's Counsel.,BOOK VI.
raghu,rama,3,Canto XIX. Vibhishan's Counsel.,BOOK VI.
vibhishan,rama,3,Canto XIX. Vibhishan's Counsel.,BOOK VI.
rama,ravan,5,Canto XIX. Vibhishan's Counsel.,BOOK VI.
dasaratha,rama,1,Canto XX. The Spies.,BOOK VI.
dasaratha,lakshman,1,Canto XX. The Spies.,BOOK VI.
rama,lakshman,5,Canto XX. The Spies.,BOOK VI.
vulture-king,raghu,1,Canto XX. The Spies.,BOOK VI.
raghu,lakshman,2,Canto XXI. Ocean Threatened.,BOOK VI.
sugriva,hanuman,1,Canto XXII. Ocean Threatened.,BOOK VI.
sugriva,angad,1,Canto XXII. Ocean Threatened.,BOOK VI.
sugriva,lakshman,1,Canto XXII. Ocean Threatened.,BOOK VI.
hanuman,angad,1,Canto XXII. Ocean Threatened.,BOOK VI.
